0,0,0,0,0,0,0,0,0,0
1.04e+03,0,0,0,0,0,0,0,0,0
3.309e+12,0,0,0,0,0,0,0,0,0
3.57e+02,0,1.249e+10,0,0,0,0,0,0,0
9.365e+11,5.055e+10,0,0,0,0,0,0,0,0
1.451e+08,0,1.613e+11,0,0,0,0,0,0,0
1.84e+02,0,4.930e+09,0,5.555e+09,0,0,0,0,0
0,2.250e+10,0,6.671e+09,0,1.053e+09,0,0,0,0
0,0,5.323e+10,0,1.677e+10,0,0,0,0,0
0,0,7.275e+06,0,0,0,0,0,0,0
